id,diseaseIds,isInMembrane,locations_clean
ENSG00000104814,['MONDO_0007254'],1,Plasma membrane
ENSG00000126107,['MONDO_0007254'],0,Cytoplasm
ENSG00000176884,['MONDO_0007254' 'MONDO_0007254'],1,"Cell membrane,Postsynaptic cell membrane"
ENSG00000100433,['MONDO_0007254'],0,Membrane
ENSG00000130300,['MONDO_0007254'],1,"Cell membrane,Membrane,Cytoplasm,Cytosol,Centrosome,Plasma membrane"
ENSG00000181617,['MONDO_0007254'],0,Secreted
ENSG00000130635,['MONDO_0007254'],0,"Secreted,Vesicles,Predicted to be secreted"
ENSG00000186635,['MONDO_0007254'],1,"Cytoplasm,Golgi apparatus,Cell membrane,Nucleoplasm,Plasma membrane,Cytosol,Vesicles"
ENSG00000169896,['MONDO_0007254'],1,"Cell membrane,Membrane raft"
ENSG00000157766,['MONDO_0007254'],0,Secreted
ENSG00000102921,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Nucleoli fibrillar center,Cytosol,Nucleoplasm"
ENSG00000129596,['MONDO_0007254'],0,"Nucleoplasm,Cytosol"
ENSG00000065882,['MONDO_0007254'],0,"Nucleus,Nucleoli"
ENSG00000119614,['MONDO_0007254'],0,Nucleus
ENSG00000099381,['MONDO_0007254'],0,"Nucleus speckle,Chromosome,Nuclear speckles"
ENSG00000115593,['MONDO_0007254'],0,Cytoplasm
ENSG00000149503,['MONDO_0007254'],0,"Nucleus,Chromosome,Cytoplasm,Midbody,Kinetochore,Nuclear bodies,Midbody,Nucleoplasm"
ENSG00000204970,['MONDO_0007254'],1,"[Isoform 1]: Cell membrane,[Isoform 2]: Secreted,Plasma membrane,Endoplasmic reticulum,Golgi apparatus,Predicted to be secreted"
ENSG00000110330,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Cytosol,Nucleoli fibrillar center,Nucleoplasm"
ENSG00000091622,['MONDO_0007254'],1,"Endomembrane system,Plasma membrane"
ENSG00000104879,['MONDO_0007254'],0,Cytoplasm
ENSG00000102882,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Membrane,Cell junction,Nucleoplasm"
ENSG00000154277,['MONDO_0007254'],0,"Cytoplasm,Endoplasmic reticulum membrane,Cytosol,Nucleoplasm"
ENSG00000156136,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000175785,['MONDO_0007254'],1,"Cell membrane,Synapse,Plasma membrane,Cytosol,Nucleoli"
ENSG00000159713,['MONDO_0007254'],0,"Cytoplasm,Nucleoli fibrillar center"
ENSG00000205155,['MONDO_0007254'],1,"Endoplasmic reticulum membrane,Golgi apparatus,Cell membrane,Membrane"
ENSG00000118518,['MONDO_0007254'],1,"Cytoplasm,Nucleus,Cytosol,Plasma membrane,Nucleoplasm"
ENSG00000116809,['MONDO_0007254'],0,Nucleus
ENSG00000088726,['MONDO_0007254'],1,"Membrane,Plasma membrane,Cytosol"
ENSG00000109956,['MONDO_0007254'],0,"[Isoform 1]: Golgi apparatus membrane,Secreted,[Isoform 2]: Golgi apparatus membrane,Endoplasmic reticulum membrane,Vesicles,Predicted to be secreted"
ENSG00000167553,['MONDO_0007254' 'MONDO_0007254'],0,"Cytoplasm,Microtubules"
ENSG00000172137,['MONDO_0007254'],0,Cytosol
ENSG00000185338,['MONDO_0007254'],0,"Nucleus,Cytoplasmic vesicle,Nucleoplasm,Cytoplasmic bodies"
ENSG00000119888,['MONDO_0007254'],1,"Lateral cell membrane,Cell junction,Plasma membrane"
ENSG00000170558,['MONDO_0007254'],1,"Cell membrane,Cell junction,Cell surface,Plasma membrane,Cell Junctions"
ENSG00000197444,['MONDO_0007254'],0,"Mitochondrion matrix,Nucleoli fibrillar center"
ENSG00000075618,['MONDO_0007254'],1,"Cytoplasm,Cell projection,Cell junction,Cytosol,Plasma membrane"
ENSG00000183010,['MONDO_0007254'],0,Mitochondrion
ENSG00000100941,['MONDO_0007254'],0,"Nucleus speckle,Cell junction,Nuclear speckles"
ENSG00000187244,['MONDO_0007254'],0,"Membrane,Nucleoli fibrillar center"
ENSG00000168291,['MONDO_0007254'],0,"Mitochondrion matrix,Mitochondria,Nucleoplasm"
ENSG00000153002,['MONDO_0007254'],0,"Secreted,Zymogen granule lumen"
ENSG00000198732,['MONDO_0007254'],1,"Secreted,Plasma membrane,Predicted to be secreted"
ENSG00000164327,['MONDO_0007254'],0,Mitochondria
ENSG00000126804,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Nuclear membrane"
ENSG00000103932,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Cytosol"
ENSG00000185862,['MONDO_0007254'],1,"Membrane,Plasma membrane"
ENSG00000144218,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Cytosol"
ENSG00000144118,['MONDO_0007254'],1,Cell membrane
ENSG00000108175,['MONDO_0007254' 'MONDO_0007254'],0,"Nucleus,Cytoplasm,Nucleoplasm,Cytosol"
ENSG00000069702,['MONDO_0007254'],0,"Cell membrane,Secreted,Cytosol,Predicted to be secreted"
ENSG00000007908,['MONDO_0007254'],1,Cell membrane
ENSG00000136238,['MONDO_0007254'],0,"Cell membrane,Melanosome,Cytoplasm,Cell projection,Nucleus,Cytosol,Nucleoplasm,Nucleoli"
ENSG00000126456,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Mitochondrion,Cytosol"
ENSG00000111142,['MONDO_0007254'],1,"Cytoplasm,Cytosol,Plasma membrane"
ENSG00000099817,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000174946,['MONDO_0007254'],1,Cell membrane
ENSG00000129538,['MONDO_0007254'],0,"Secreted,Vesicles,Nucleoplasm,Predicted to be secreted"
ENSG00000198176,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Nucleoplasm,Cytosol,Nuclear membrane"
ENSG00000124496,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Cytosol,Nucleoli fibrillar center"
ENSG00000173599,['MONDO_0007254'],0,"Mitochondrion matrix,Mitochondria"
ENSG00000135144,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Cytosol,Nucleoplasm,Nuclear bodies"
ENSG00000067606,['MONDO_0007254' 'MONDO_0007254'],1,"Cytoplasm,Endosome,Cell junction,Membrane,[Isoform 2]: Cytoplasm,Cytosol,Plasma membrane"
ENSG00000103266,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Cytosol,Nucleoplasm"
ENSG00000148965,['MONDO_0007254'],0,Secreted
ENSG00000126934,['MONDO_0007254' 'MONDO_0007254'],0,"Cytoplasm,Membrane,Cytosol"
ENSG00000021355,['MONDO_0007254'],0,"Secreted,Cytoplasm,Cytolytic granule,Early endosome,Cytoplasmic bodies,Predicted to be secreted"
ENSG00000121594,['MONDO_0007254'],0,Membrane
ENSG00000178363,['MONDO_0007254'],,No location data
ENSG00000105325,['MONDO_0007254'],0,"[Isoform 2]: Nucleus,[Isoform 3]: Cytoplasm,Nuclear membrane,Nucleoplasm"
ENSG00000141456,['MONDO_0007254'],0,"Nucleus,Nucleoli,Nucleoplasm"
ENSG00000061337,['MONDO_0007254'],1,"Cytoplasm,Cell membrane,Postsynaptic density,Plasma membrane,Nucleoli"
ENSG00000142655,['MONDO_0007254'],0,"Peroxisome membrane,Peroxisomes,Nucleoli fibrillar center"
ENSG00000157315,['MONDO_0007254'],0,Endoplasmic reticulum membrane
ENSG00000111728,['MONDO_0007254'],0,Golgi apparatus membrane
ENSG00000166411,['MONDO_0007254'],0,"Mitochondrion,Mitochondria"
ENSG00000138443,['MONDO_0007254'],0,"Cytoplasm,Nucleus,[Isoform 1]: Cell projection,Cell projection,Cell junction,Nucleoplasm,Cytosol,Vesicles"
ENSG00000183648,['MONDO_0007254'],0,"Mitochondrion inner membrane,Mitochondria,Nuclear speckles"
ENSG00000125347,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Nucleoplasm,Cytosol"
ENSG00000110484,['MONDO_0007254'],0,Secreted
ENSG00000168621,['MONDO_0007254'],0,"Secreted,Vesicles,Nucleoplasm,Predicted to be secreted"
ENSG00000072609,['MONDO_0007254'],0,"Nucleus,Microtubules,Nuclear bodies"
ENSG00000139352,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Cytosol"
ENSG00000237649,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Early endosome,Centrosome"
ENSG00000111679,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Nucleoplasm,Nucleoli"
ENSG00000164442,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Cytosol,Vesicles"
ENSG00000108846,['MONDO_0007254'],1,"Basolateral cell membrane,Basal cell membrane,Plasma membrane"
ENSG00000106483,['MONDO_0007254'],0,Secreted
ENSG00000151320,['MONDO_0007254'],0,"Sarcoplasmic reticulum,Nucleus membrane"
ENSG00000204220,['MONDO_0007254'],0,"Golgi apparatus,Nucleoplasm,Cytosol"
ENSG00000128487,['MONDO_0007254'],0,"Nucleus,[Isoform 3]: Membrane,[Isoform 4]: Membrane,[Isoform 5]: Membrane,Nucleoplasm,Vesicles,Cytosol,Nucleoli fibrillar center"
ENSG00000002549,['MONDO_0007254'],0,"Cytoplasm,Cytosol,Midbody,Nucleoplasm"
ENSG00000166501,['MONDO_0007254' 'MONDO_0007254'],0,"Cytoplasm,Nucleus,Nucleoplasm,Cytosol"
ENSG00000146926,['MONDO_0007254'],0,"Cytoplasm,Nucleus"
ENSG00000133019,['MONDO_0007254'],1,"Cell membrane,Postsynaptic cell membrane,Basolateral cell membrane,Endoplasmic reticulum membrane,Plasma membrane"
ENSG00000108528,['MONDO_0007254'],0,Mitochondrion inner membrane
ENSG00000115459,['MONDO_0007254'],0,"Cell projection,Cytoplasm"
ENSG00000092054,['MONDO_0007254'],0,"Cytoplasm,Focal adhesion sites"
ENSG00000057663,['MONDO_0007254'],0,"Cytoplasm,Preautophagosomal structure membrane,Centrosome"
ENSG00000174099,['MONDO_0007254'],0,"[Isoform 1]: Endoplasmic reticulum,[Isoform 2]: Mitochondrion"
ENSG00000084234,['MONDO_0007254'],0,"Cell membrane,Golgi apparatus,Vesicles"
ENSG00000137962,['MONDO_0007254'],1,"Centrosome,Nucleoplasm,Cytosol,Plasma membrane"
ENSG00000151490,['MONDO_0007254'],0,Membrane
ENSG00000070961,['MONDO_0007254'],1,"Cell membrane,Basolateral cell membrane,Presynaptic cell membrane,Cytoplasmic vesicle,Plasma membrane"
ENSG00000120053,['MONDO_0007254'],0,Cytoplasm
ENSG00000143520,['MONDO_0007254'],0,"Cytoplasm,Cytoplasmic granule"
ENSG00000104522,['MONDO_0007254'],0,"Cytosol,Nucleoplasm"
ENSG00000138796,['MONDO_0007254'],0,"Mitochondrion matrix,Mitochondria"
ENSG00000091317,['MONDO_0007254'],0,"Cell membrane,Recycling endosome membrane,Vesicles"
ENSG00000143384,['MONDO_0007254'],0,"Membrane,Cytoplasm,Mitochondrion,Nucleus,Mitochondria"
ENSG00000156239,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Centrosome"
ENSG00000164509,['MONDO_0007254'],0,"Cell membrane,Presynaptic cell membrane,Cell projection,Cytosol,Plasma membrane"
ENSG00000158402,['MONDO_0007254'],0,"Nucleus,Nuclear speckles"
ENSG00000171587,['MONDO_0007254'],0,"[Isoform Short]: Secreted,[Isoform Long]: Cell membrane,Cell projection,Golgi apparatus"
ENSG00000131981,['MONDO_0007254'],1,"Cytoplasm,Nucleus,Secreted,Cytosol,Nucleoplasm,Plasma membrane,Predicted to be secreted"
ENSG00000205426,['MONDO_0007254'],,No location data
ENSG00000078902,['MONDO_0007254'],0,"Cytoplasm,Endosome,Early endosome,Cytosol"
ENSG00000163453,['MONDO_0007254'],0,"Secreted,Golgi apparatus,Predicted to be secreted"
ENSG00000148677,['MONDO_0007254'],0,"Nucleus,Nucleoli fibrillar center,Nucleoplasm"
ENSG00000145012,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Cell junction,Cell membrane,Cytosol,Focal adhesion sites"
ENSG00000198586,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000114115,['MONDO_0007254'],0,"Cytoplasm,Lipid droplet,Cytosol,Nucleoplasm"
ENSG00000171431,['MONDO_0007254'],0,"Cytoplasm,Cytosol,Intermediate filaments"
ENSG00000103449,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Cytosol,Nuclear speckles,Nucleoli"
ENSG00000146285,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000131979,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Nucleoplasm,Cytosol,Nuclear membrane"
ENSG00000065911,['MONDO_0007254'],0,"Mitochondrion,Mitochondria"
ENSG00000178951,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000244038,['MONDO_0007254'],0,"Endoplasmic reticulum membrane,Endoplasmic reticulum"
ENSG00000198707,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Cell projection,Cytoplasmic vesicle,Centrosome"
ENSG00000167110,['MONDO_0007254'],0,"Golgi apparatus,Endoplasmic reticulum,Cytoplasm,Golgi apparatus"
ENSG00000009765,['MONDO_0007254'],1,"Cell membrane,Cytoplasmic vesicle membrane,Plasma membrane"
ENSG00000197956,['MONDO_0007254'],1,"Nucleus envelope,Cytoplasm,Cell membrane,Cytosol,Plasma membrane"
ENSG00000124193,['MONDO_0007254'],0,"Nucleus,Nucleus speckle,Nuclear speckles"
ENSG00000163191,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Cytosol,Nucleoplasm,Nuclear speckles"
ENSG00000089163,['MONDO_0007254'],0,Mitochondrion matrix
ENSG00000112038,['MONDO_0007254' 'MONDO_0007254'],1,"Cell membrane,Cell projection,Perikaryon,Endosome,[Isoform 12]: Cytoplasm"
ENSG00000103479,['MONDO_0007254'],0,"Nucleus,Mitotic chromosome,Nucleoli rim,Nucleoplasm,Cytosol"
ENSG00000169583,['MONDO_0007254'],0,"Nucleus,Membrane,Cytoplasm,Nuclear bodies"
ENSG00000165272,['MONDO_0007254'],1,"Cell membrane,Basolateral cell membrane,Plasma membrane"
ENSG00000182473,['MONDO_0007254'],1,"Cytoplasm,Cell membrane,Cytosol,Plasma membrane,Vesicles"
ENSG00000116138,['MONDO_0007254'],0,"Endoplasmic reticulum membrane,Vesicles"
ENSG00000124145,['MONDO_0007254'],1,"[Isoform 1]: Membrane,Secreted,[Isoform 2]: Secreted,Golgi apparatus,Plasma membrane,Predicted to be secreted"
ENSG00000092199,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000140545,['MONDO_0007254' 'MONDO_0007254'],0,"Membrane,Secreted,Cytoplasmic vesicle,Cytosol,Predicted to be secreted"
ENSG00000197063,['MONDO_0007254'],0,Nucleus
ENSG00000196415,['MONDO_0007254'],0,"Cytoplasmic granule,Secreted,Cell membrane,Membrane raft,Cytosol,Vesicles,Predicted to be secreted"
ENSG00000053918,['MONDO_0007254'],1,"Cell membrane,Cytoplasmic vesicle membrane,Early endosome,Membrane raft,Endoplasmic reticulum,Basolateral cell membrane,Apical cell membrane,Endoplasmic reticulum,Plasma membrane"
ENSG00000185950,['MONDO_0007254'],0,"Cytoplasm,Cytosol,Aggresome"
ENSG00000026025,['MONDO_0007254'],0,"Cytoplasm,Nucleus matrix,Cell membrane,Intermediate filaments"
ENSG00000116984,['MONDO_0007254'],0,"Cytoplasm,Cytosol"
ENSG00000108187,['MONDO_0007254'],0,Vesicles
ENSG00000073756,['MONDO_0007254' 'MONDO_0007254'],0,"Microsome membrane,Endoplasmic reticulum membrane,Nucleus inner membrane,Nucleus outer membrane"
ENSG00000163104,['MONDO_0007254'],0,"Nucleus,Chromosome,Nucleoplasm"
ENSG00000163399,['MONDO_0007254'],1,"Basolateral cell membrane,Cell projection,Melanosome"
ENSG00000149084,['MONDO_0007254'],0,Endoplasmic reticulum membrane
ENSG00000138646,['MONDO_0007254'],0,Cytoplasm
ENSG00000137960,['MONDO_0007254'],0,"Cytoplasm,Nucleoplasm,Cytosol"
ENSG00000107165,['MONDO_0007254'],0,"Melanosome membrane,Vesicles"
ENSG00000159131,['MONDO_0007254' 'MONDO_0007254'],0,"Cytosol,Mitochondria"
ENSG00000185686,['MONDO_0007254'],1,"Nucleus,Chromosome,Golgi apparatus,Cell membrane,Nucleoplasm,Plasma membrane"
ENSG00000016402,['MONDO_0007254'],0,"Membrane,Cytosol"
ENSG00000249992,['MONDO_0007254'],0,Membrane
ENSG00000130943,['MONDO_0007254'],0,Membrane
ENSG00000183779,['MONDO_0007254'],0,"Nucleus,Cytoplasm"
ENSG00000148773,['MONDO_0007254'],0,"Chromosome,Nucleus,Nucleoli rim,Nucleoplasm,Mitotic chromosome,Nuclear bodies"
ENSG00000078142,['MONDO_0007254'],0,"Midbody,Late endosome,Cytoplasmic vesicle"
ENSG00000038427,['MONDO_0007254'],0,"Secreted,Cell projection,Vesicles,Predicted to be secreted"
ENSG00000188536,['MONDO_0007254'],,No location data
ENSG00000204463,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Secreted,Cytosol,Nucleoplasm"
ENSG00000178538,['MONDO_0007254'],,No location data
ENSG00000153498,['MONDO_0007254'],0,"Secreted,Cytoplasmic vesicle"
ENSG00000134398,['MONDO_0007254'],0,"Endoplasmic reticulum membrane,Cytosol,Endoplasmic reticulum"
ENSG00000108100,['MONDO_0007254'],0,"Cell membrane,[Isoform 3]: Nucleus,Nucleoplasm,Nucleoli"
ENSG00000100842,['MONDO_0007254'],0,"Nucleoplasm,Cytosol"
ENSG00000185499,['MONDO_0007254' 'MONDO_0007254'],1,"Apical cell membrane,[Isoform 5]: Secreted,[Isoform Y]: Secreted,[Isoform 9]: Secreted,[Mucin-1 subunit beta]: Cell membrane,Cytoplasm,Nucleus,Plasma membrane,Predicted to be secreted"
ENSG00000122735,['MONDO_0007254'],0,"Dynein axonemal particle,Cytoplasm"
ENSG00000198947,['MONDO_0007254'],1,"Cell membrane,Cytoplasm,Postsynaptic cell membrane"
ENSG00000005893,['MONDO_0007254'],0,"Cell membrane,Endosome membrane,Lysosome membrane,Cytoplasmic vesicle,Vesicles"
ENSG00000126752,['MONDO_0007254'],0,"Nucleoli,Nucleoplasm"
ENSG00000096006,['MONDO_0007254'],0,Secreted
ENSG00000204580,['MONDO_0007254'],0,"[Isoform 1]: Cell membrane,[Isoform 2]: Cell membrane,[Isoform 3]: Secreted,[Isoform 4]: Cell membrane,Cell Junctions,Nucleoplasm"
ENSG00000071127,['MONDO_0007254'],1,"Cytoplasm,Cell projection,Cell junction,Cell Junctions,Plasma membrane"
ENSG00000136244,['MONDO_0007254'],0,"Secreted,Vesicles,Predicted to be secreted"
ENSG00000159216,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Vesicles"
ENSG00000076242,['MONDO_0007254' 'MONDO_0007254'],0,"Nucleus,Chromosome,Nucleoplasm"
ENSG00000150764,['MONDO_0007254'],0,"Cell junction,Cytoplasm,[Isoform 2]: Cytoplasm,Cytosol"
ENSG00000073910,['MONDO_0007254'],0,Cytoplasm
ENSG00000254647,['MONDO_0007254'],0,Secreted
ENSG00000112996,['MONDO_0007254' 'MONDO_0007254'],0,Mitochondrion
ENSG00000082212,['MONDO_0007254'],0,"Mitochondrion matrix,Mitochondria"
ENSG00000125652,['MONDO_0007254'],0,"Mitochondrion matrix,Mitochondria"
ENSG00000169884,['MONDO_0007254'],0,Secreted
ENSG00000182022,['MONDO_0007254'],0,"Golgi apparatus membrane,Cytosol,Centrosome"
ENSG00000187764,['MONDO_0007254' 'MONDO_0007254'],1,Cell membrane
ENSG00000276644,['MONDO_0007254'],0,"Nucleus,Nuclear speckles,Nucleoplasm"
ENSG00000170231,['MONDO_0007254'],0,"[Isoform 1]: Cytoplasm,Membrane,[Isoform 2]: Cytoplasm"
ENSG00000180370,['MONDO_0007254'],0,"[Serine/threonine-protein kinase PAK 2]: Cytoplasm,Nucleus,[PAK-2p34]: Nucleus,Cytoplasm,Nucleoplasm,Vesicles"
ENSG00000113303,['MONDO_0007254'],0,Membrane
ENSG00000156475,['MONDO_0007254'],0,"[Isoform 1]: Cytoplasm,Cytoplasm,[Isoform 2]: Cytoplasm,Mitochondrion,Mitochondrion outer membrane,Cytosol"
ENSG00000130402,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Cell junction,Actin filaments,Cytosol"
ENSG00000167861,['MONDO_0007254'],0,"Cytoplasm,Golgi apparatus membrane,Cytosol,Golgi apparatus"
ENSG00000101441,['MONDO_0007254'],0,Secreted
ENSG00000120992,['MONDO_0007254'],0,"Cytoplasm,Cell membrane,Nucleus membrane,Endoplasmic reticulum,Cytosol,Nucleoplasm"
ENSG00000100285,['MONDO_0007254'],0,"Cytoplasm,Cell projection"
ENSG00000121380,['MONDO_0007254'],0,"Cytoplasm,[Isoform 1]: Cytoplasm,[Isoform 2]: Endomembrane system,Cytosol"
ENSG00000111644,['MONDO_0007254'],0,"Secreted,Cytoplasmic vesicle,Nucleoplasm,Vesicles,Cytosol,Predicted to be secreted"
ENSG00000105879,['MONDO_0007254'],0,"Nucleus speckle,Nucleus,Cytoplasm,Nuclear speckles"
ENSG00000105699,['MONDO_0007254'],1,"Cell membrane,Cell junction,Cell Junctions,Plasma membrane"
ENSG00000072849,['MONDO_0007254'],0,"Endoplasmic reticulum membrane,Endoplasmic reticulum"
ENSG00000114650,['MONDO_0007254'],0,"Endoplasmic reticulum membrane,Cytoplasmic vesicle"
ENSG00000128016,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Cytoplasmic granule,Intermediate filaments"
ENSG00000161798,['MONDO_0007254'],1,"Apical cell membrane,Cell membrane,Cytoplasmic vesicle membrane,Plasma membrane"
ENSG00000140564,['MONDO_0007254'],0,"Golgi apparatus,Cell membrane,Secreted,Endosome membrane,Golgi apparatus,Nucleoplasm"
ENSG00000186265,['MONDO_0007254'],1,Cell membrane
ENSG00000124422,['MONDO_0007254'],0,"Nucleus,Nuclear speckles"
ENSG00000074201,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Cytosol,Microtubules,Nucleoplasm"
ENSG00000141579,['MONDO_0007254'],0,Nucleus
ENSG00000118922,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Cytosol"
ENSG00000073282,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000095787,['MONDO_0007254'],0,"Nucleus speckle,Nucleus,Nucleoplasm"
ENSG00000169403,['MONDO_0007254'],1,"Cell membrane,Nucleoplasm,Vesicles,Plasma membrane"
ENSG00000175899,['MONDO_0007254'],0,Secreted
ENSG00000110660,['MONDO_0007254'],0,"Membrane,Golgi apparatus"
ENSG00000128422,['MONDO_0007254'],0,"Cytoplasm,Intermediate filaments"
ENSG00000173898,['MONDO_0007254'],1,"Cytoplasm,Cytosol,Plasma membrane,Vesicles"
ENSG00000186522,['MONDO_0007254'],0,"Cytoplasm,Cell projection,Actin filaments"
ENSG00000106541,['MONDO_0007254'],0,"Secreted,Endoplasmic reticulum,Endoplasmic reticulum"
ENSG00000139278,['MONDO_0007254'],0,Membrane
ENSG00000221829,['MONDO_0007254'],1,"Nucleus,Cytoplasm,Cytosol,Plasma membrane,Nucleoli"
ENSG00000126749,['MONDO_0007254'],0,"Nucleus,Nucleoli rim,Mitotic chromosome,Nucleoplasm"
ENSG00000019485,['MONDO_0007254'],0,"Nucleus,Cytoplasm"
ENSG00000160948,['MONDO_0007254'],1,"Cell membrane,Late endosome membrane"
ENSG00000104332,['MONDO_0007254'],0,Secreted
ENSG00000197386,['MONDO_0007254'],0,"[Huntingtin]: Cytoplasm,Nucleus,Early endosome,[Huntingtin, myristoylated N-terminal fragment]: Cytoplasmic vesicle,Nucleoplasm,Cytosol"
ENSG00000104388,['MONDO_0007254'],0,"Endoplasmic reticulum,Melanosome,Endoplasmic reticulum membrane,Golgi apparatus membrane,Cytoplasmic vesicle"
ENSG00000175893,['MONDO_0007254'],0,"Golgi apparatus membrane,Golgi apparatus,Cytosol,Golgi apparatus"
ENSG00000112081,['MONDO_0007254'],0,"Nucleus,Nucleus speckle,Cytoplasm,Nucleoplasm"
ENSG00000021645,['MONDO_0007254'],0,Presynaptic cell membrane
ENSG00000100324,['MONDO_0007254'],0,"Nuclear speckles,Cytosol"
ENSG00000135372,['MONDO_0007254'],0,"Nucleus,Midbody,Nucleoli,Midbody"
ENSG00000135486,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Nucleoplasm"
ENSG00000088305,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000127824,['MONDO_0007254' 'MONDO_0007254'],0,"Cytoplasm,Microtubules"
ENSG00000157106,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Nucleoplasm"
ENSG00000143199,['MONDO_0007254'],1,"Cell membrane,Cytoplasm,Nucleus,Cell projection,Mitochondrion"
ENSG00000183258,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Nucleoli"
ENSG00000167105,['MONDO_0007254'],0,"Membrane,Nucleoplasm"
ENSG00000100079,['MONDO_0007254'],0,"Mitochondria,Nucleoplasm"
ENSG00000169436,['MONDO_0007254'],0,"Secreted,Cytoplasm,Vesicles,Endoplasmic reticulum,Predicted to be secreted"
ENSG00000124164,['MONDO_0007254'],0,"Endoplasmic reticulum membrane,Endoplasmic reticulum"
ENSG00000145287,['MONDO_0007254'],0,Cytosol
ENSG00000166557,['MONDO_0007254'],0,"Endoplasmic reticulum,Golgi apparatus,Endoplasmic reticulum membrane,Cytoplasmic vesicle,Golgi apparatus"
ENSG00000119318,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Nucleoplasm,Cytosol"
ENSG00000134644,['MONDO_0007254'],0,"Cytoplasm,Cytoplasmic granule,Cytosol,Nucleoplasm"
ENSG00000221978,['MONDO_0007254'],0,"Nucleus speckle,Nucleus,Nucleoplasm"
ENSG00000113810,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Chromosome,Cytosol,Nuclear speckles"
ENSG00000047457,['MONDO_0007254'],0,Secreted
ENSG00000184916,['MONDO_0007254'],0,"Membrane,Vesicles,Cytosol"
ENSG00000116014,['MONDO_0007254'],1,"Cell membrane,Plasma membrane,Vesicles"
ENSG00000134256,['MONDO_0007254'],0,"Membrane,Mitochondria"
ENSG00000180176,['MONDO_0007254'],0,"Cytoplasm,Cell projection,Cytoplasmic vesicle,Cytosol"
ENSG00000140905,['MONDO_0007254'],0,"Mitochondrion,Vesicles"
ENSG00000160789,['MONDO_0007254'],0,"Nucleus,Nucleus envelope,Nucleus lamina,Nucleus matrix,[Isoform C]: Nucleus speckle,Nuclear speckles"
ENSG00000112249,['MONDO_0007254'],0,"Nucleus,Nucleus speckle,Cytoplasm,Cytosol,Golgi apparatus"
ENSG00000278705,['MONDO_0007254'],0,"Nucleus,Chromosome"
ENSG00000137101,['MONDO_0007254'],0,"Membrane,Mitochondria,Nucleoplasm"
ENSG00000243649,['MONDO_0007254'],0,"Secreted,Endoplasmic reticulum,Vesicles,Cell Junctions,Predicted to be secreted"
ENSG00000184640,['MONDO_0007254'],0,"Cytoplasm,Actin filaments"
ENSG00000244405,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000147123,['MONDO_0007254'],0,"Mitochondrion inner membrane,Mitochondria"
ENSG00000118245,['MONDO_0007254'],0,"Nucleus,Chromosome"
ENSG00000095321,['MONDO_0007254'],0,"Endoplasmic reticulum,Peroxisome,[Isoform 1]: Mitochondrion,[Isoform 2]: Peroxisome,Cytosol,Golgi apparatus"
ENSG00000167588,['MONDO_0007254'],0,Cytoplasm
ENSG00000130592,['MONDO_0007254' 'MONDO_0007254'],1,Cell membrane
ENSG00000146670,['MONDO_0007254'],0,"Nucleus,Chromosome,Nucleoplasm"
